X,Original Data,Filtered Data,Fitted Data
0.0,0.033962870996730884,0.03066784490977791,0.03066784490977791
0.00101010101010101,0.17454820471839583,0.032626471416749535,0.030220945173299058
0.00202020202020202,-0.0175158709352502,0.03146541118866116,0.029774045436820204
0.0030303030303030303,0.04577107962613125,0.03262317094971565,0.029327145700341353
0.00404040404040404,-0.13471270120799936,0.029327145700341353,0.029327145700341353
0.00505050505050505,-0.0716385289099184,0.027742195539348834,0.027742195539348834
0.006060606060606061,0.02410074729381617,0.03053255934073958,0.032727168982307764
0.007070707070707071,0.09365380144581453,0.034688032426762175,0.0377121424252667
0.00808080808080808,-0.11284902905122432,0.03826399975607776,0.04269711586822563
0.00909090909090909,-0.0467567776915498,0.03921866111025472,0.04768208931118456
0.0101010101010101,-0.09378435594736544,0.04353161141108539,0.0526670627541435
0.011111111111111112,0.03782698949657525,0.044482373684067246,0.05765203619710243
0.012121212121212121,0.21269031795122142,0.0503623216676563,0.06263700964006136
0.013131313131313131,-0.004303194356657047,0.05669898335227193,0.0676219830830203
0.014141414141414142,0.09428849316796423,0.06297667004821395,0.07260695652597923
0.015151515151515152,0.0885573627596737,0.06533958021393674,0.07759192996893816
0.01616161616161616,-0.15496361414442578,0.06778093728244597,0.08257690341189709
0.01717171717171717,0.044796384912937345,0.07235222981403557,0.08756187685485603
0.01818181818181818,0.026960961780119738,0.07266616568470267,0.09254685029781495
0.01919191919191919,0.06387905445746951,0.07563254582729673,0.0975318237407739
0.0202020202020202,0.027620347360515066,0.08295649326780016,0.10251679718373283
0.021212121212121213,0.27336449646612704,0.09144934862467781,0.10750177062669175
0.022222222222222223,0.11818381079651082,0.09470251709008708,0.1124867440696507
0.023232323232323233,-0.015962718811069268,0.09611999419250661,0.11747171751260962
0.024242424242424242,0.08374654072207438,0.10202273411491862,0.12245669095556855
0.025252525252525252,-0.10776621472636422,0.10806864362408511,0.1274416643985275
0.026262626262626262,-0.034189985925947686,0.12109055529562968,0.13242663784148642
0.02727272727272727,0.15394851445653301,0.1299350337607279,0.13741161128444535
0.028282828282828285,0.21264821369570214,0.13225941051538964,0.1423965847274043
0.029292929292929294,0.1877294661573013,0.13033129843564312,0.14738155817036322
0.030303030303030304,0.07501330922634016,0.1398178179904085,0.15236653161332214
0.031313131313131314,0.2194197339324499,0.14725204787926546,0.1573515050562811
0.03232323232323232,0.07484564873495045,0.15165046132221907,0.16233647849924002
0.03333333333333333,0.2868006342910596,0.15844144159243867,0.16732145194219897
0.03434343434343434,0.3064393234352035,0.1622922156343622,0.1723064253851579
0.03535353535353535,0.3039033989222373,0.16933675758821512,0.17729139882811681
0.03636363636363636,0.135568008122812,0.17323519614859922,0.18227637227107577
0.03737373737373737,0.1389412249426275,0.18041449860694922,0.1872613457140347
0.03838383838383838,0.2305284498550829,0.19212802262813908,0.1922463191569936
0.03939393939393939,0.04746211343541645,0.1983834976410689,0.19723129259995256
0.0404040404040404,0.16151721712827533,0.20772561594464398,0.20221626604291149
0.04141414141414142,0.3488926109383786,0.21289029468595957,0.2072012394858704
0.04242424242424243,0.39915565134246966,0.22197715106659974,0.21218621292882936
0.043434343434343436,0.17384911500932934,0.22725414245344108,0.21717118637178828
0.044444444444444446,0.23549972012243653,0.22843572333350573,0.2221561598147472
0.045454545454545456,0.2363019457284667,0.23539087555671165,0.22714113325770616
0.046464646464646465,0.3057451885202901,0.23969473694925403,0.23212610670066508
0.047474747474747475,0.42522950066841736,0.25356406610274146,0.237111080143624
0.048484848484848485,0.3086740450893044,0.2631310674448127,0.24209605358658295
0.049494949494949494,0.1240489477442711,0.2701817637182038,0.24708102702954188
0.050505050505050504,0.010744982016713783,0.2709929417002051,0.2520660004725008
0.051515151515151514,0.2950713118036872,0.27746841763833335,0.2570509739154597
0.052525252525252523,0.2729151075292993,0.28890046655471835,0.2620359473584187
