Changing Point,Changing Rate,Burst Duration(in time),Processivity
0.00404040404040404,1.240302943507261,0.010101010101010102,0.012528312560679405
0.014141414141414142,4.209437524218762,0.007070707070707071,0.029763699666193272
0.021212121212121213,5.337074084694422,0.014141414141414139,0.07547377493507261
0.03535353535353535,6.112057670941152,0.003030303030303029,0.018521386881639845
0.03838383838383838,2.912975959385741,0.0020202020202020193,0.005884799917950989
0.0404040404040404,7.148985689862944,0.0020202020202020263,0.014442395333056496
0.04242424242424243,2.9083418751863603,0.0010101010101010097,0.002937719065844807
0.043434343434343436,4.445178858526279,0.05555555555555555,0.2469543810292377
0.09898989898989899,0.3080114670978939,0.08686868686868687,0.026756551687291796
0.18585858585858586,0.1524229673142137,0.0010101010101010166,0.0001539625932466815
0.18686868686868688,-0.9625655228662079,0.0020202020202020055,-0.0019445768138711128
0.18888888888888888,0.07630689098633174,0.005050505050505055,0.0003853883383148071
0.19393939393939394,0.19880248307580534,0.07474747474747476,0.014859983583444036
0.2686868686868687,-0.374043524298645,0.004040404040404011,-0.0015112869668632012
0.2727272727272727,0.6864526891039721,0.014141414141414177,0.0097074117651067
0.2868686868686869,1.0580763955535075,0.013131313131313105,0.013893932466864212
0.3,3.582063329760337,0.016080402010050232,0.05760101836800535
0.3160804020100502,5.085382243886476,0.006030150753768837,0.030665621571174695
0.32211055276381906,5.387864958714166,0.007035175879397004,0.03790457759899424
0.32914572864321606,4.265104486487245,0.006030150753768837,0.025719223034093908
0.3351758793969849,5.834026744517416,0.002010050251256279,0.011726686923653085
0.3371859296482412,4.769911383671685,0.06633165829145732,0.3163961319822426
0.4035175879396985,4.260154838113032,0.11567433125222071,0.49279056192963755
0.5191919191919192,-0.011498615728219532,0.16666666666666663,-0.001916435954703255
0.6858585858585858,-2.299692074775425,0.0885132734378965,-0.2035532734375607
0.7743718592964823,0.18538518879168003,0.004020100502512669,0.0007452670906198389
0.778391959798995,-2.95308729260289,0.0030150753768843908,-0.008903780781717163
0.7814070351758794,-3.560282977386247,0.005025125628140725,-0.017890869233096796
0.7864321608040201,-3.3955145457893416,0.01005025125628134,-0.03412577432954089
0.7964824120603015,-2.205969611440449,0.08040201005025127,-0.1773643908695839
0.8768844221105527,-1.507685423046864,0.005025125628140725,-0.007576308658526987
0.8819095477386935,-2.525482044066242,0.011055276381909507,-0.027919901994702068
0.892964824120603,-1.3061240489064505,0.00703517587939706,-0.009188812404367086
0.9,-2.444700917205277,0.005102040816326481,-0.012472963863292108
0.9051020408163265,-0.06173161438603728,0.0010204081632653184,-6.299144325105921e-05
0.9061224489795918,-0.020995971333648188,0.014285714285714346,-0.0002999424476235468
0.9204081632653062,-0.001217459626670084,0.015306122448979553,-1.863458612250124e-05
0.9357142857142857,-1.4773054138214348,0.0010204081632653184,-0.0015074545038994414
0.936734693877551,1.1358730127533987,0.004081632653061273,0.004636216378585356
0.9408163265306123,-1.2463868611849267,0.004081632653061162,-0.005087293310958807
0.9448979591836735,-1.2276765463093962,0.0020408163265306367,-0.002505462339406961
0.9469387755102041,-0.6530479834945128,0.003061224489795955,-0.001999126480085267
0.9500000000000001,-0.37391065866343104,0.018367346938775397,-0.006867746791777263
0.9683673469387755,0.8623147717187314,0.01224489795918371,0.01055895638839266
0.9806122448979592,1.6628112864154339,0.004081632653061273,0.006786984842512056
0.9846938775510204,0.9001713117799185,0.008163265306122436,0.007348337239019731
