X,Original Data,Filtered Data,Fitted Data
0.0,0.06516197035224634,0.05421218789066657,0.05421218789066657
0.00101010101010101,-0.03680475845575619,0.054448242434766446,0.05530412708632931
0.00202020202020202,0.055892682659689226,0.056381160275549576,0.056396066281992056
0.0030303030303030303,0.04400972056955284,0.058226442983233484,0.0574880054776548
0.00404040404040404,-0.06199221809171104,0.0574880054776548,0.0574880054776548
0.00505050505050505,0.023872951720223363,0.05670902182609832,0.058880040206619175
0.006060606060606061,-0.0313395160881009,0.0596799975601415,0.06027207493558356
0.007070707070707071,0.1040835019514493,0.06268255715016215,0.06166410966454793
0.00808080808080808,0.015506255416965146,0.06085748906527013,0.06305614439351231
0.00909090909090909,0.03226491749611558,0.06282525521181798,0.06444817912247669
0.0101010101010101,0.08459051790075692,0.06347688750345475,0.06584021385144107
0.011111111111111112,0.0749131522426359,0.06481415909321264,0.06723224858040544
0.012121212121212121,0.06903446595746329,0.0685348394351306,0.06862428330936983
0.013131313131313131,-0.00107276963375591,0.06921730100760651,0.0700163180383342
0.014141414141414142,0.061750216353352205,0.0700163180383342,0.0700163180383342
0.015151515151515152,0.10591340028071333,0.07236924003803644,0.07497693464936642
0.01616161616161616,0.1406261841242158,0.07436705806658979,0.07993755126039863
0.01717171717171717,0.07295177030754244,0.07845758312059765,0.08489816787143084
0.01818181818181818,0.12894825909808952,0.08642498653634521,0.08985878448246305
0.01919191919191919,0.1260562997058155,0.09179061191147525,0.09481940109349526
0.0202020202020202,0.04079353266814964,0.09421294796634516,0.09978001770452748
0.021212121212121213,0.03945550985088238,0.09978001770452748,0.09978001770452748
0.022222222222222223,0.16320416957567146,0.1041628637524167,0.10558569269953307
0.023232323232323233,0.1642464368229276,0.11176617755883372,0.11139136769453864
0.024242424242424242,0.004934723550810385,0.11651566155948541,0.11719704268954423
0.025252525252525252,0.130098253188325,0.12379569795154548,0.12300271768454982
0.026262626262626262,0.08666583597625968,0.1307807258955759,0.1288083926795554
0.02727272727272727,0.10929193281425653,0.13572276525729918,0.134614067674561
0.028282828282828285,0.18794442163553896,0.14114813771415122,0.14041974266956658
0.029292929292929294,0.08768320224395151,0.14640717719865354,0.14622541766457214
0.030303030303030304,0.09152953236626046,0.15286745242954028,0.15203109265957776
0.031313131313131314,0.14280839634241954,0.15674438617728015,0.15783676765458332
0.03232323232323232,0.13108996529450762,0.16301521455467638,0.1636424426495889
0.03333333333333333,0.2001492971345059,0.16423920664808517,0.1694481176445945
0.03434343434343434,0.22611955426391328,0.16891085343080958,0.1752537926396001
0.03535353535353535,0.2329583200389801,0.1752537926396001,0.1752537926396001
0.03636363636363636,0.12394681038025977,0.18099412203040208,0.18451448608042
0.03737373737373737,0.12172108326830543,0.1890944878317984,0.19377517952123993
0.03838383838383838,0.1685068713005679,0.19377517952123993,0.19377517952123993
0.03939393939393939,0.21956983952366008,0.19665414940516746,0.19965997943919092
0.0404040404040404,0.26081647397295543,0.19965997943919092,0.19965997943919092
0.04141414141414142,0.25574745635494717,0.20917923461835958,0.21410237477224742
0.04242424242424243,0.26277083964912096,0.21410237477224742,0.21410237477224742
